intent_BF,intent_BL,intent_DC,intent_FT,intent_OT,intent_PF,intent_RF,intent_SC,intent_TS,change_AP,change_BL,change_CF,change_DA,change_DC,change_DP,change_LG,change_OT,change_TS,change_UI,risk_H,risk_L,risk_M,complexity_H,complexity_L,complexity_M,scope_C,scope_F,scope_L,scope_M,test_H,test_L,test_M,test_N,security_H,security_L,security_M,security_N,intent_confidence,intent_margin,change_confidence,change_margin,risk_confidence,risk_margin,complexity_confidence,complexity_margin,scope_confidence,scope_margin,test_confidence,test_margin,security_confidence,security_margin,buggy
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,61.78831458091736,48.00148010253906,50.03219842910767,8.554047346115112,69.12544965744019,38.451218605041504,78.62446904182434,57.46297836303711,99.01432991027832,98.4782576560974,54.11956310272217,9.252867102622986,80.64702153205872,65.72881937026978,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,98.24219346046448,97.36525416374208,40.78291654586792,16.046826541423798,46.66340351104736,1.435685157775879,68.07173490524292,39.69521522521973,60.74233651161194,21.524134278297424,39.61107730865479,4.654425382614136,40.19457697868347,0.0,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,48.84845316410065,22.70175814628601,96.76414728164671,93.653666973114,97.35919833183289,95.0695276260376,96.42536044120789,92.91306734085084,98.7648904323578,97.91040420532228,87.78652548789978,82.1745216846466,70.28626799583435,47.467657923698425,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,99.7201919555664,99.5152711868286,99.9796211719513,99.95927810668944,91.4532721042633,86.45256757736206,91.39519929885864,82.89412260055542,91.50879979133606,86.50506138801575,83.92433524131775,71.05412483215332,66.59632325172424,43.58124732971192,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.4103102684021,93.1113302707672,99.91944432258606,99.83903765678406,73.649001121521,48.19658696651459,97.7247416973114,95.49718499183656,96.99269533157349,95.32384276390076,88.82262110710144,81.06138706207275,99.60013031959534,99.22951459884644,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,68.31449270248413,43.18299293518066,61.3632082939148,47.45560884475708,83.43806862831116,66.87927842140198,45.93617022037506,2.783131599426269,99.93717074394226,99.87453818321228,52.23167538642883,13.416391611099243,81.04009628295898,62.08980679512024,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,63.486748933792114,44.12438571453095,69.75693702697754,58.36942791938782,92.46837496757507,86.17582321166992,97.67566919326782,95.51773071289062,97.9265570640564,96.34371995925903,75.44481754302979,61.48892641067505,47.77202606201172,0.0,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.28094673156738,73.72063994407654,76.96899771690369,63.59379291534424,98.30529689788818,96.98800444602966,98.6107349395752,97.2893476486206,97.41165041923524,96.2597131729126,74.394291639328,62.985557317733765,71.35733366012573,46.696898341178894,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.8136522769928,0.948035717010498,74.65599179267883,65.8606767654419,71.11391425132751,53.13349962234497,73.66769313812256,51.54864192008972,62.4502956867218,38.74683678150177,27.57325768470764,0.0,90.46280980110168,83.487069606781,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,50.94692707061768,32.20459818840027,56.05304837226868,32.686662673950195,70.44315338134766,41.07807874679565,87.2930109500885,74.71725940704346,99.09913539886476,98.49116802215576,65.64288139343262,36.514028906822205,79.30908799171448,60.47152876853943,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,62.48093843460083,45.66442370414734,89.31436538696289,79.9006998538971,96.4126706123352,93.11361312866212,98.73045086860655,97.56291508674622,86.03158593177795,76.37910842895508,87.59223818778992,80.40223121643066,65.82689881324768,44.456034898757935,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,97.86003232002258,96.90064787864684,51.69455409049988,16.165441274642944,78.49627733230591,59.85177755355835,71.79513573646545,43.67975890636444,96.1116909980774,93.85136365890504,69.97150182723999,48.63139986991882,77.41097807884216,63.09138536453247,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,97.26464748382568,95.87724208831789,59.56031084060669,25.62386989593506,72.9816198348999,46.13317847251892,79.61001396179199,59.48145389556885,98.9728331565857,98.3059585094452,49.79031682014465,3.0166417360305786,68.864905834198,41.89701974391937,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,56.28789663314819,32.82361030578613,59.05546545982361,27.44535207748413,90.67503809928894,83.23197960853577,95.89326977729796,91.93528294563292,98.0577826499939,96.9684600830078,67.74432063102722,41.21526479721069,96.9239592552185,93.9971089363098,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,20.572541654109955,2.417336404323578,60.71643233299256,28.217265009880062,75.63086748123169,57.66696333885193,81.51708245277405,63.32816481590271,97.4252223968506,95.40322422981262,56.78559541702271,26.39045417308808,65.21260738372803,49.72325563430786,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,55.02340793609619,27.355900406837463,32.220008969306946,3.785952925682068,79.77345585823059,59.60356593132019,93.90293955802916,87.89992332458496,99.35374855995178,99.04725551605225,82.92335867881775,68.51344108581543,80.16852736473083,64.38241004943848,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,33.1026166677475,3.889662027359009,49.03044998645783,5.761229991912842,59.8272979259491,21.199890971183777,83.6970567703247,68.21465492248535,97.7586030960083,96.96406722068788,57.4101448059082,22.58913218975067,70.40654420852661,46.07469439506531,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,51.90721154212952,25.806626677513123,54.044944047927856,16.900432109832764,87.79489398002625,79.10202145576477,97.516268491745,95.9885597229004,54.61950898170471,14.659026265144348,96.84772491455078,94.57008242607117,99.71376657485962,99.43369030952454,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,64.37242031097412,35.807329416275024,98.88508915901184,97.7865755558014,96.54542803764345,94.34475302696228,99.3515133857727,98.74199628829956,85.23834943771362,77.30994820594788,83.75054597854614,73.10286164283752,65.6553328037262,41.50208234786987,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,32.5762003660202,16.69982820749283,68.33028197288513,53.083735704422,57.08100199699402,24.55722987651825,67.30055809020996,39.680466055870056,53.961390256881714,31.815680861473083,42.02890396118164,14.893004298210144,52.375489473342896,22.53283858299256,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,61.851608753204346,49.82007443904877,22.20485806465149,1.3453245162963867,86.89983487129211,78.16008925437927,69.91631388664246,45.75388133525848,59.34121608734131,23.34895133972168,64.53238129615784,32.08346366882324,84.94212031364441,76.79046988487244,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,92.72432327270508,88.65029811859131,82.84434676170349,66.53133034706116,64.9396002292633,30.179935693740845,65.08011221885681,30.245235562324524,98.65766763687134,97.83037304878236,70.55850028991699,44.601476192474365,82.07997679710388,66.8967068195343,1
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,32.93863832950592,11.671854555606842,85.15040278434753,78.16083431243896,91.779625415802,83.76001119613647,94.81825232505798,89.79306817054749,81.64968490600586,67.461097240448,57.58100152015686,38.887184858322144,42.01861023902893,4.937317967414856,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,38.767558336257935,13.73734176158905,90.97197651863098,85.15633344650269,69.10203695297241,38.43819499015808,90.9434735774994,81.93885087966919,94.22572255134584,90.89914560317992,84.35463905334473,73.63015413284302,51.521408557891846,8.80865752696991,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,44.85199749469757,2.7174443006515503,87.76816129684448,77.92084813117981,60.42814254760742,21.41280174255371,85.88259220123291,71.86264395713806,97.60504364967346,96.33737802505492,52.8480589389801,18.726786971092224,99.49126243591309,99.00081157684326,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,25.81552565097809,1.564083993434906,61.99003458023071,32.70801603794098,81.59717321395874,63.39038014411926,89.86070156097412,79.77861166000366,98.60738515853882,97.9634165763855,89.24193382263184,81.68397545814514,66.67895913124084,45.03147006034851,0
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,27.46395468711853,3.2271012663841248,92.75348782539368,88.67818117141724,87.02085614204407,74.48431253433228,94.17364597320557,88.51807713508606,96.1285948753357,93.86786818504332,81.64419531822205,71.2643027305603,83.46673250198364,68.02693605422974,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,68.34317445755005,46.15539312362671,54.24733757972717,30.17522692680359,93.62395405769348,88.96269202232361,96.03649377822876,93.04438829421996,97.55347967147829,95.71000933647156,69.55814361572266,55.86133003234863,73.45362901687622,56.00686073303223,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,58.483076095581055,39.79076147079468,44.697678089141846,26.35378837585449,48.36554527282715,2.2148191928863525,97.61557579040527,96.22043967247008,55.080389976501465,33.34142565727234,54.82075214385986,21.57028317451477,42.53937304019928,7.547438144683838,0
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99.89879727363586,99.82784986495972,75.74616074562073,55.359357595443726,70.53167223930359,41.12969934940338,82.56530165672302,65.25867581367493,98.55397939682008,97.5254774093628,76.82960629463196,57.4040412902832,49.88558888435364,5.861711502075195,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.26462459564208,94.26671862602234,56.09786510467529,12.408801913261414,92.09489226341248,87.65082955360413,97.7716028690338,96.08935117721558,94.07746195793152,88.93327116966248,82.02293515205383,74.8558521270752,67.31718182563782,39.25520777702332,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,98.97566437721252,98.42278957366943,99.78697299957275,99.58191514015198,93.04330945014954,86.30327582359314,83.52636694908142,67.07904934883118,98.90456199645996,98.47429394721983,65.89817404747009,34.77008044719696,82.79106020927429,71.58650755882263,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57.91891813278198,40.25464653968811,83.72243642807007,68.23534369468689,88.92691135406494,78.30610871315002,92.62584447860718,85.91604828834534,98.9930510520935,98.26048612594604,82.26749300956726,70.41573524475098,76.77202820777893,62.57063150405884,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,81.01838827133179,66.93950295448303,57.347798347473145,17.93327033519745,98.21568131446838,97.15816974639893,66.53108596801758,33.07715356349945,99.33400750160216,98.828786611557,53.774744272232056,9.193915128707886,92.69332885742188,85.54558753967285,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,74.05529618263245,56.465619802474976,94.67061758041382,90.51108360290527,75.46808123588562,50.96718072891235,88.69447112083435,77.41823196411133,99.24437403678894,98.89745712280272,77.89465188980103,56.92958831787109,90.56957960128784,81.60197734832764,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,99.81619715690611,99.7574269771576,54.40173149108887,23.40455949306488,81.7053496837616,63.47442269325256,85.93031764030457,71.90257906913757,98.90429377555849,98.14915060997008,67.96521544456482,41.34965538978577,63.79376649856568,35.48545241355896,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,88.11449408531189,79.91856932640076,79.48784828186035,68.7303364276886,85.94980239868164,72.76897430419922,97.9047954082489,96.1116075515747,94.38747763633728,91.25708341598512,75.29741525650024,58.49629044532776,57.07387924194336,39.6673321723938,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,32.52522349357605,5.560863018035889,89.64188694953918,85.70329546928406,49.85178709030152,0.0,85.76565384864807,71.76479697227478,96.7029333114624,94.42870020866394,44.350406527519226,9.810274839401243,46.09280228614807,21.421101689338684,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,47.24714756011963,23.48978966474533,72.01154828071594,50.04926919937134,64.9678647518158,30.193069577217106,92.35165119171144,84.77096557617188,97.56686687469482,96.29969596862792,78.18442583084106,60.73912382125855,79.29407954216003,70.67124843597412,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,48.74152839183808,13.839426636695862,71.90781831741333,62.47556209564209,86.85781359672546,79.26826477050781,67.33905673027039,37.457531690597534,56.541597843170166,17.68116056919098,95.62422037124634,92.55038499832152,60.09987592697144,29.8797607421875,1
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.30660533905029,27.07108259201049,75.02991557121277,58.28847885131836,91.74627661705016,84.21528339385986,91.84495806694032,83.8196337223053,95.98641395568848,93.0878758430481,81.14348649978638,68.30472350120544,84.15281176567078,70.41524648666382,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,40.03084897994995,14.184987545013428,66.88300371170044,45.169270038604736,54.60951328277588,9.33663249015808,78.70822548866272,57.52419233322144,99.32854175567628,98.90972375869752,51.597726345062256,6.0628920793533325,56.2182366847992,22.120150923728943,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37.30029463768005,3.2050639390945435,44.67359781265259,12.746816873550417,64.65555429458618,43.37601661682129,72.6175606250763,51.73084735870361,33.93634259700775,3.036949038505554,67.2041118144989,49.67287182807922,42.7837610244751,9.398594498634338,1
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,47.86943793296814,18.607434630393985,26.020485162734985,2.695874869823456,44.118714332580566,2.673017978668213,59.12909507751465,28.45332622528076,32.71821439266205,1.6199886798858645,48.76224398612976,19.18644607067108,35.07198393344879,3.38708758354187,0
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,86.87198162078857,79.74109649658203,99.715256690979,99.452143907547,50.61143636703491,3.066393733024597,91.30735993385316,82.81445503234863,98.26552867889404,97.58240580558775,74.25565719604492,56.61839246749878,99.97028708457948,99.94248747825624,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,96.2018370628357,94.20523047447205,66.87303185462952,42.27181673049927,81.04544281959534,64.05739784240723,94.02310848236084,89.1933798789978,96.5407371520996,94.27031874656676,49.20693933963776,21.16967141628265,97.897469997406,95.98877429962158,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,28.795966506004333,13.382595777511597,45.26395797729492,23.2040673494339,59.81078743934631,25.731629133224487,53.32326292991638,25.65951645374298,98.37612509727478,97.67051935195924,69.93708610534668,44.607552886009216,57.91153907775879,24.914541840553284,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,72.79233932495117,62.940967082977295,65.45437574386597,34.53591763973236,80.73268532752991,61.55698895454407,93.1555688381195,86.40739917755127,95.80496549606325,93.40653419494627,68.89910697937012,47.88606762886048,62.79700994491577,38.20534944534302,0
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,51.07167363166809,15.970659255981444,73.73825311660767,52.61188745498657,79.31994199752808,59.26471948623657,81.0440182685852,62.960654497146606,82.00131058692932,72.20765352249146,41.6713148355484,13.031065464019775,99.95198249816896,99.90959763526917,0
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,37.31628954410553,20.62741219997406,30.599799752235413,3.383776545524597,84.44000482559204,71.18362784385681,99.88998174667358,99.78010654449464,65.5323326587677,47.894543409347534,58.82725119590759,38.49709630012512,47.00761139392853,2.1526336669921875,0
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,57.76882767677307,32.13406503200531,53.87259125709534,16.846537590026855,80.50546050071716,61.38373613357544,94.24571990966795,88.58582377433777,97.1977949142456,95.0504183769226,74.76773858070374,53.34641933441162,85.27590036392212,78.27602624893188,0
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,47.46229350566864,31.059762835502625,86.07296943664551,80.57050704956055,93.86374950408936,90.6519055366516,95.79361081123352,92.19356775283812,95.45910358428956,92.57648587226868,75.1474916934967,62.08881735801697,72.48338460922241,48.95147681236267,0
